train/actor_loss,time/episodes,time/total_timesteps,train/learning_rate,time/time_elapsed,rollout/ep_len_mean,train/n_updates,time/fps,rollout/ep_rew_mean,train/critic_loss,train/ent_coef,train/ent_coef_loss,eval/mean_reward,eval/mean_ep_length
-154.6182403564453,,740000,0.0003,,,739899,,,0.8296233415603638,0.04308988153934479,-0.08578428626060486,2024.529162048339,1000.0
,740,740000,,7057,1000.0,,104,1900.43248804,,,,,
-155.59307861328125,744,744000,0.0003,7094,1000.0,743899,104,1902.6008880900001,0.7408466339111328,0.041405901312828064,-0.8173027038574219,,
-156.66329956054688,748,748000,0.0003,7130,1000.0,747899,104,1904.6639553200002,0.5115796327590942,0.042239949107170105,-1.605095624923706,,
-155.8365020751953,752,752000,0.0003,7167,1000.0,751899,104,1905.9475725499997,0.7989705204963684,0.042714428156614304,-0.6425632238388062,,
-156.369384765625,756,756000,0.0003,7203,1000.0,755899,104,1907.2861947799997,0.7293672561645508,0.0430104061961174,0.031161516904830933,,
-156.0941162109375,,760000,0.0003,,,759899,,,0.5524384379386902,0.04285215586423874,0.8603776693344116,2002.858863276546,1000.0
,760,760000,,7241,1000.0,,104,1909.33564851,,,,,
-156.62171936035156,764,764000,0.0003,7277,1000.0,763899,104,1910.59998987,0.5401857495307922,0.04252874106168747,-0.26093894243240356,,
-156.84469604492188,768,768000,0.0003,7314,1000.0,767899,105,1911.2771028200002,0.5380229949951172,0.042654793709516525,-0.19097808003425598,,
-156.87733459472656,772,772000,0.0003,7350,1000.0,771899,105,1912.7526776899997,0.5403650999069214,0.04192858189344406,-1.3364362716674805,,
-156.64797973632812,776,776000,0.0003,7387,1000.0,775899,105,1914.57959553,0.4441727101802826,0.04282979667186737,-0.5616903305053711,,
-156.19351196289062,,780000,0.0003,,,779899,,,0.6366187334060669,0.04348961263895035,-0.5522792935371399,2031.48260817595,1000.0
,780,780000,,7424,1000.0,,105,1917.1445646799998,,,,,
-157.44265747070312,784,784000,0.0003,7461,1000.0,783899,105,1918.63872576,0.7492537498474121,0.042792510241270065,0.028445899486541748,,
-157.66090393066406,788,788000,0.0003,7498,1000.0,787899,105,1920.50114002,0.6396335363388062,0.04318175092339516,0.3357275128364563,,
-157.57681274414062,792,792000,0.0003,7535,1000.0,791899,105,1922.3509644600001,0.4809229373931885,0.0432104729115963,0.6773266792297363,,
-157.67344665527344,796,796000,0.0003,7573,1000.0,795899,105,1924.0997636999998,0.6157087683677673,0.042717382311820984,0.4198032021522522,,
-158.0948944091797,,800000,0.0003,,,799899,,,0.8223501443862915,0.04346607252955437,-0.08625653386116028,2063.4848976435896,1000.0
,800,800000,,7615,1000.0,,105,1926.8215007700003,,,,,
-158.06124877929688,804,804000,0.0003,7655,1000.0,803899,105,1927.91421242,0.5022754669189453,0.04307875409722328,-0.14723734557628632,,
-158.07632446289062,808,808000,0.0003,7695,1000.0,807899,105,1929.0480470100001,0.7704589366912842,0.04281533882021904,0.6374547481536865,,
-158.3756103515625,812,812000,0.0003,7733,1000.0,811899,104,1931.14471847,0.46030735969543457,0.04352479800581932,-1.0970414876937866,,
-158.1737823486328,816,816000,0.0003,7771,1000.0,815899,104,1932.3766971799998,0.5497792959213257,0.043101295828819275,-0.27554261684417725,,
-158.2488250732422,,820000,0.0003,,,819899,,,0.7748542428016663,0.04311831668019295,0.07911340892314911,2027.5407314911427,1000.0
,820,820000,,7812,1000.0,,104,1933.9906743600002,,,,,
-158.4578857421875,824,824000,0.0003,7853,1000.0,823899,104,1935.9868399300003,0.5062717199325562,0.043757032603025436,-0.04775351285934448,,
-158.42189025878906,828,828000,0.0003,7895,1000.0,827899,104,1937.0048259200003,0.5387560129165649,0.04356304556131363,1.1572208404541016,,
-158.677490234375,832,832000,0.0003,7933,1000.0,831899,104,1938.2201477299998,0.5011861324310303,0.04339194670319557,-0.9448552131652832,,
-159.38690185546875,836,836000,0.0003,7973,1000.0,835899,104,1940.6137498699995,0.5566789507865906,0.043824560940265656,-0.08608877658843994,,
-158.9600067138672,,840000,0.0003,,,839899,,,0.588411808013916,0.043076712638139725,-0.905098021030426,2054.528319247346,1000.0
,840,840000,,8013,1000.0,,104,1941.82485843,,,,,
-160.34190368652344,844,844000,0.0003,8053,1000.0,843899,104,1942.4970307800002,0.3967757225036621,0.04328033700585365,-0.4083697199821472,,
-159.35507202148438,848,848000,0.0003,8093,1000.0,847899,104,1944.2668810399998,0.6055417060852051,0.04302418231964111,0.8587756752967834,,
-159.11024475097656,852,852000,0.0003,8132,1000.0,851899,104,1946.4263539299998,0.7239767909049988,0.043655164539813995,0.0003555417060852051,,
-160.16876220703125,856,856000,0.0003,8174,1000.0,855899,104,1948.49637849,0.4756816625595093,0.04369071125984192,-0.9244440793991089,,
-159.7100067138672,,860000,0.0003,,,859899,,,0.43891459703445435,0.04329590126872063,-0.3171263635158539,2056.732768706992,1000.0
,860,860000,,8214,1000.0,,104,1948.9874543599997,,,,,
-160.24412536621094,864,864000,0.0003,8253,1000.0,863899,104,1949.9092454400002,0.39983677864074707,0.0433221161365509,0.2698172628879547,,
-160.49655151367188,868,868000,0.0003,8292,1000.0,867899,104,1951.4087053700005,0.6982641220092773,0.04356373846530914,-0.879386305809021,,
-160.46121215820312,872,872000,0.0003,8331,1000.0,871899,104,1953.6346490699998,0.6052154302597046,0.043858952820301056,0.8037972450256348,,
-160.6609649658203,876,876000,0.0003,8372,1000.0,875899,104,1954.43142641,0.577721357345581,0.043687619268894196,0.5710919499397278,,
-159.79754638671875,,880000,0.0003,,,879899,,,0.6153074502944946,0.04400232806801796,1.3392164707183838,2087.7404206441947,1000.0
,880,880000,,8414,1000.0,,104,1955.64697195,,,,,
-160.05325317382812,884,884000,0.0003,8453,1000.0,883899,104,1957.2236389,0.5370773077011108,0.04392152652144432,-2.1549253463745117,,
-161.2264404296875,888,888000,0.0003,8494,1000.0,887899,104,1958.3549899499997,0.5349856019020081,0.04434506595134735,-0.4442254900932312,,
-160.8576202392578,892,892000,0.0003,8533,1000.0,891899,104,1959.69840108,0.6253302097320557,0.043210554867982864,-0.7479519844055176,,
-161.99661254882812,896,896000,0.0003,8571,1000.0,895899,104,1960.8376274799996,0.4011954069137573,0.04387412592768669,1.4348375797271729,,
-161.78948974609375,,900000,0.0003,,,899899,,,0.515067458152771,0.04333721101284027,-0.11293581128120422,2075.9658959049093,1000.0
,900,900000,,8611,1000.0,,104,1961.1390542099998,,,,,
-161.2312774658203,904,904000,0.0003,8649,1000.0,903899,104,1962.0827939500002,0.6306045055389404,0.04364631697535515,-0.49670758843421936,,
-161.91009521484375,908,908000,0.0003,8688,1000.0,907899,104,1963.8781581699996,0.7459216117858887,0.04325375333428383,0.29779279232025146,,
-161.67539978027344,912,912000,0.0003,8726,1000.0,911899,104,1964.5702819699998,0.808125376701355,0.04368722066283226,0.9760516285896301,,
-161.65545654296875,916,916000,0.0003,8765,1000.0,915899,104,1966.3244486200003,0.7109253406524658,0.04377641901373863,-1.3497698307037354,,
-162.3130340576172,,920000,0.0003,,,919899,,,0.6226556301116943,0.043742336332798004,-0.6801003217697144,2104.706278243818,1000.0
,920,920000,,8805,1000.0,,104,1967.6511658700006,,,,,
-162.20938110351562,924,924000,0.0003,8843,1000.0,923899,104,1968.46336836,0.504767119884491,0.04423391446471214,-0.8597041368484497,,
-161.56887817382812,928,928000,0.0003,8881,1000.0,927899,104,1969.06795654,0.48734188079833984,0.04336196556687355,-0.12167617678642273,,
-161.16217041015625,932,932000,0.0003,8917,1000.0,931899,104,1969.8775640900003,0.48703140020370483,0.04299237206578255,1.5192159414291382,,
-162.73944091796875,936,936000,0.0003,8955,1000.0,935899,104,1971.4654122300003,0.5683655738830566,0.04284203052520752,-1.463921308517456,,
-162.4957733154297,,940000,0.0003,,,939899,,,0.3954075574874878,0.04332182928919792,-1.5587899684906006,2043.9750683096543,1000.0
,940,940000,,8993,1000.0,,104,1972.0036426600002,,,,,
-163.26315307617188,944,944000,0.0003,9031,1000.0,943899,104,1973.83726732,0.4907301068305969,0.04367658868432045,-0.6238698959350586,,
-162.5594482421875,948,948000,0.0003,9070,1000.0,947899,104,1974.24471691,0.709835410118103,0.04359416291117668,-0.727828860282898,,
-162.57638549804688,952,952000,0.0003,9109,1000.0,951899,104,1974.7602741199998,0.40766477584838867,0.0437958687543869,-0.39097264409065247,,
-162.9744873046875,956,956000,0.0003,9149,1000.0,955899,104,1975.826128,0.5753848552703857,0.04310254007577896,1.1158558130264282,,
-163.2693328857422,,960000,0.0003,,,959899,,,0.5102231502532959,0.04370930790901184,1.2484159469604492,2109.358986846311,1000.0
,960,960000,,9188,1000.0,,104,1977.4323561800002,,,,,
-162.79345703125,964,964000,0.0003,9226,1000.0,963899,104,1978.85769161,0.6628055572509766,0.04317330941557884,-0.34170088171958923,,
-163.6529998779297,968,968000,0.0003,9265,1000.0,967899,104,1979.1733493299998,0.5906115770339966,0.04341839626431465,0.6366493105888367,,
-162.95867919921875,972,972000,0.0003,9303,1000.0,971899,104,1979.0086929899999,0.6394685506820679,0.04365568235516548,0.38523799180984497,,
-164.5081329345703,976,976000,0.0003,9341,1000.0,975899,104,1979.32919392,0.6308479905128479,0.04354558885097504,-0.32174596190452576,,
-163.44757080078125,,980000,0.0003,,,979899,,,0.6867331862449646,0.043336063623428345,-1.412876844406128,2112.437469417272,1000.0
,980,980000,,9379,1000.0,,104,1979.83491959,,,,,
-164.2489013671875,984,984000,0.0003,9417,1000.0,983899,104,1980.3003043699996,0.6256758570671082,0.04331129416823387,-0.29716813564300537,,
-164.0744171142578,988,988000,0.0003,9455,1000.0,987899,104,1981.5191573700001,0.4530911445617676,0.04369882494211197,-0.7697858214378357,,
-164.69976806640625,992,992000,0.0003,9493,1000.0,991899,104,1982.0211176100001,0.9065111875534058,0.04373474419116974,-0.5099583864212036,,
-162.71267700195312,996,996000,0.0003,9531,1000.0,995899,104,1982.8549210400001,0.6065618991851807,0.04394656419754028,1.0589778423309326,,
-164.47067260742188,,1000000,0.0003,,,999899,,,0.4326546788215637,0.04324808344244957,0.23180590569972992,2097.590216520583,1000.0
,1000,1000000,,9572,1000.0,,104,1984.2759532499997,,,,,
