time/fps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/iterations,train/learning_rate,train/policy_gradient_loss,train/explained_variance,train/std,train/n_updates,train/entropy_loss,train/clip_fraction,train/value_loss,train/loss,train/clip_range,train/approx_kl,eval/mean_ep_length,eval/mean_reward
,,,,1000000,,0.0003,-0.004538717017567251,0.2357238531112671,0.3165218234062195,4880,-1.0654483545571565,0.32119140625,4.983932604826987,4.7143402099609375,0.2,0.023930654,1074.8,299.326081353426
1840,543,218.7979279,1018.88,1001472,489,,,,,,,,,,,,,
1841,545,220.54647138000004,1020.74,1003520,490,0.0003,-0.010592028105747886,0.40902769565582275,0.3156788945198059,4890,-1.0684771306812764,0.312109375,2.6832202839665116,3.247335910797119,0.2,0.03237783,,
1841,546,225.71157533000004,1031.12,1005568,491,0.0003,-0.013376166293164715,0.25636065006256104,0.3129546046257019,4900,-1.0478809472173451,0.30859375,4.8812737571075555,1.9220445156097412,0.2,0.02714457,,
1841,547,225.79158363,1029.89,1007616,492,0.0003,-0.00632301526638912,0.32640624046325684,0.3121534585952759,4910,-1.0209943618625403,0.28291015625,4.822305278852582,0.29810991883277893,0.2,0.022367666,,
1841,548,221.78052851,1018.84,1009664,493,0.0003,-0.01340712898527272,0.3505367040634155,0.31267237663269043,4920,-1.0202154450118541,0.29287109375,4.898505210224539,2.863020181655884,0.2,0.028258722,,
1841,549,221.80788117,1018.33,1011712,494,0.0003,-0.009137430621194653,0.7525506019592285,0.31276512145996094,4930,-1.021076824516058,0.24755859375,4.421654924936592,0.5530045628547668,0.2,0.023764364,,
1842,550,227.57018811,1029.64,1013760,495,0.0003,-0.011032052522932646,0.38686251640319824,0.3153729736804962,4940,-1.0386478327214719,0.27314453125,5.205089777428657,0.7687690854072571,0.2,0.025831772,,
1842,551,230.15712169000003,1032.38,1015808,496,0.0003,-0.01177823931502644,0.5302954316139221,0.3164215385913849,4950,-1.064143830537796,0.268310546875,4.7822120590135455,2.6709885597229004,0.2,0.024806652,,
1842,552,233.40756926999998,1040.27,1017856,497,0.0003,-0.012226855594781228,0.397193968296051,0.3129218518733978,4960,-1.0440666526556015,0.3060546875,5.154171750321984,5.229896068572998,0.2,0.035145827,,
1842,553,234.1210055,1042.15,1019904,498,0.0003,-0.016487795384455238,0.5236704349517822,0.3108551502227783,4970,-1.0098992489278316,0.29072265625,5.462660661060363,0.455127090215683,0.2,0.027192589,,
1842,554,237.55864714000003,1050.94,1021952,499,0.0003,-0.014020961639471353,0.9292559027671814,0.31053104996681213,4980,-0.9943409029394388,0.150830078125,8.049936073645949,3.394582748413086,0.2,0.015821576,,
1842,555,237.55410125999998,1051.08,1024000,500,0.0003,-0.011099179879238363,0.910611629486084,0.31050822138786316,4990,-0.9916402481496334,0.274365234375,8.873102091997861,6.8466081619262695,0.2,0.027313553,,
,,,,1025000,,0.0003,-0.007576747599523514,0.2829854488372803,0.31138062477111816,5000,-0.999214381724596,0.325927734375,5.340161580871791,0.46479207277297974,0.2,0.03220889,1083.8,299.307646762114
1837,558,237.64562666,1050.16,1026048,501,,,,,,,,,,,,,
1837,559,237.72976648999997,1049.42,1028096,502,0.0003,-0.007983408206200693,0.22282052040100098,0.3124878704547882,5010,-1.0125123247504235,0.311572265625,2.878923521656543,2.6428678035736084,0.2,0.027259935,,
1838,560,237.76366783,1049.23,1030144,503,0.0003,-0.011593757518858184,0.49277573823928833,0.31175386905670166,5020,-1.0163854766637086,0.249365234375,4.605560324061662,0.17413818836212158,0.2,0.021562852,,
1838,561,237.79246466999996,1049.31,1032192,504,0.0003,-0.014155335820396431,0.4567760229110718,0.31249889731407166,5030,-1.014089684188366,0.283935546875,5.556481488235295,2.7853763103485107,0.2,0.020958059,,
1838,562,237.81442038,1049.38,1034240,505,0.0003,-0.008690084831323474,0.4970554709434509,0.3147771954536438,5040,-1.033806874603033,0.296533203125,5.017915775254369,0.8423001766204834,0.2,0.024623733,,
1838,563,240.30369561000003,1054.05,1036288,506,0.0003,-0.00769057657889789,0.3734300136566162,0.31163036823272705,5050,-1.019550446420908,0.28359375,2.43367284424603,0.3479738235473633,0.2,0.025090378,,
1838,564,240.36699634000004,1053.63,1038336,507,0.0003,-0.011113568610744551,0.4902034401893616,0.31426653265953064,5060,-1.0244266964495181,0.271240234375,4.502482962608338,1.1985756158828735,0.2,0.020683676,,
1838,565,243.57839091999998,1061.09,1040384,508,0.0003,-0.008623903780244292,0.4377703070640564,0.3139122724533081,5070,-1.0353871077299117,0.309765625,5.030896350741386,2.2695705890655518,0.2,0.025438545,,
1838,566,243.61687836999997,1060.92,1042432,509,0.0003,-0.011706382480042521,0.47072482109069824,0.3152359127998352,5080,-1.0472973100841045,0.24501953125,4.997929526306689,3.4237747192382812,0.2,0.01993581,,
1839,567,247.53251899,1071.65,1044480,510,0.0003,-0.0097341733329813,0.5188593864440918,0.31464439630508423,5090,-1.0482450012117623,0.25634765625,5.101624837052077,1.009050726890564,0.2,0.02085045,,
1839,568,252.20672481000003,1080.35,1046528,511,0.0003,-0.008100581355392933,0.36558884382247925,0.31297266483306885,5100,-1.0338986404240131,0.296533203125,3.1746883799321948,2.0171971321105957,0.2,0.029832384,,
1839,569,251.87577601,1078.97,1048576,512,0.0003,-0.009388826841313858,0.3628830909729004,0.31114745140075684,5110,-1.011191388592124,0.294580078125,5.457661455776543,1.1691480875015259,0.2,0.027295051,,
,,,,1050000,,0.0003,-0.012955382399377413,0.9336387515068054,0.31134146451950073,5120,-0.9972005818039179,0.216015625,6.382871359866113,1.04713773727417,0.2,0.024370473,883.2,215.63408513255416
1836,572,252.00417070000006,1078.1,1050624,513,,,,,,,,,,,,,
1836,573,252.12938135000005,1076.24,1052672,514,0.0003,-0.008938008503173478,0.36956220865249634,0.3095563054084778,5130,-0.9888865150511265,0.325927734375,5.341755656711757,0.3405269682407379,0.2,0.0424506,,
1836,574,256.33901478,1085.39,1054720,515,0.0003,-0.012022756843362004,0.30030739307403564,0.3102467656135559,5140,-0.9828624282032251,0.306689453125,5.106947825290263,2.792699098587036,0.2,0.02924911,,
1837,575,260.23952247000005,1093.53,1056768,516,0.0003,-0.009453171445056797,0.40746814012527466,0.31196659803390503,5150,-0.9943143784999847,0.264892578125,5.698787708953023,0.4037817418575287,0.2,0.022455081,,
1837,576,260.26671280000005,1093.26,1058816,517,0.0003,-0.014092723684734665,0.4559287428855896,0.3142061233520508,5160,-1.017926712706685,0.29052734375,5.373301174119115,0.23426207900047302,0.2,0.033707082,,
1838,577,260.3387720900001,1092.23,1060864,518,0.0003,-0.01245024845120497,0.4103226661682129,0.3142360746860504,5170,-1.0331788197159768,0.287060546875,2.44417462060228,0.6470606327056885,0.2,0.024000328,,
1838,578,262.50786093000005,1095.18,1062912,519,0.0003,-0.006409025919856504,0.2351108193397522,0.31380414962768555,5180,-1.0323869369924068,0.31708984375,5.7824840810149905,2.183398962020874,0.2,0.027526015,,
1839,579,262.57367728,1094.78,1064960,520,0.0003,-0.010102983750402927,0.45330315828323364,0.31506583094596863,5190,-1.0363975197076798,0.272021484375,5.472428770456463,0.5821871161460876,0.2,0.020577956,,
1839,580,266.67032025000003,1104.12,1067008,521,0.0003,-0.0072164110490120946,0.39379191398620605,0.3174158036708832,5200,-1.061701935902238,0.287060546875,5.484698417596519,3.6887903213500977,0.2,0.022681165,,
1839,581,266.64326871000003,1104.11,1069056,522,0.0003,-0.010550517987576313,0.5534780621528625,0.3198738992214203,5210,-1.089474320039153,0.305322265625,5.669353769533336,0.3350852131843567,0.2,0.023345774,,
1840,581,263.59786903,1093.13,1071104,523,0.0003,-0.013220186617400032,0.4441640377044678,0.3160114884376526,5220,-1.0739571277052165,0.30986328125,2.7365231558680536,3.308959484100342,0.2,0.025304915,,
1840,582,262.22145924999995,1090.27,1073152,524,0.0003,-0.011454122196300886,0.901309609413147,0.31468141078948975,5230,-1.0432382587343454,0.242041015625,7.0927738063037395,2.6180419921875,0.2,0.020599555,,
,,,,1075000,,0.0003,-0.005727756218402646,0.9166766405105591,0.31571197509765625,5240,-1.0438228629529476,0.213525390625,14.103247751481831,5.37220573425293,0.2,0.019562673,888.6,231.29424541965128
1838,584,260.96167424,1087.56,1075200,525,,,,,,,,,,,,,
1838,585,260.93570608,1087.78,1077248,526,0.0003,-0.00723313694470562,0.9161556363105774,0.31533312797546387,5250,-1.0452295873314141,0.221630859375,13.923820373509079,6.032858371734619,0.2,0.018232275,,
1839,586,260.99527923,1086.86,1079296,527,0.0003,-0.009683305406360887,0.7270097732543945,0.3141489326953888,5260,-1.0375294212251902,0.16708984375,17.815303583443164,3.5594418048858643,0.2,0.020631034,,
1839,587,262.96083317999995,1088.9,1081344,528,0.0003,-0.00671184487073333,-0.055280327796936035,0.3115825057029724,5270,-1.00623125359416,0.331640625,3.8391845848411323,5.37933874130249,0.2,0.035739385,,
1840,588,263.08316768,1087.14,1083392,529,0.0003,-0.008699969241570215,0.15148437023162842,0.3105751872062683,5280,-0.9924151085317134,0.329736328125,6.2073486663401125,7.167116641998291,0.2,0.042405866,,
1840,589,263.14611771,1086.42,1085440,530,0.0003,-0.0029854553336917888,0.3775404095649719,0.31227168440818787,5290,-0.9976402286440134,0.361572265625,5.3450841318815945,3.8749077320098877,0.2,0.025973057,,
1841,590,263.28080608999994,1084.77,1087488,531,0.0003,-0.008647083881078288,0.2028180956840515,0.3124568462371826,5300,-1.0072392996400594,0.319873046875,5.4327686700038615,3.3616888523101807,0.2,0.035517998,,
1841,591,263.37847343,1083.85,1089536,532,0.0003,-0.013837918260833248,0.36194056272506714,0.315122127532959,5310,-1.0296944621950388,0.29736328125,4.86594063360244,4.911407470703125,0.2,0.027230106,,
1841,592,263.35968272,1084.24,1091584,533,0.0003,-0.00831318723212462,0.37016409635543823,0.31488364934921265,5320,-1.0413128443062305,0.294873046875,5.554758154880256,5.049638271331787,0.2,0.02742153,,
1842,593,263.43896930000005,1083.15,1093632,534,0.0003,-0.00848277689947281,0.3751057982444763,0.313942015171051,5330,-1.0370949920266868,0.292822265625,2.7317190863192082,3.667985677719116,0.2,0.027686026,,
1842,594,263.42494347,1083.33,1095680,535,0.0003,-0.01212756973109208,0.4071252942085266,0.3120097517967224,5340,-1.016023851186037,0.23359375,3.9325737392529847,0.3182809352874756,0.2,0.021795433,,
1843,595,265.98800701000005,1087.81,1097728,536,0.0003,-0.01308518545993138,0.4296696186065674,0.31211140751838684,5350,-1.002215013280511,0.27021484375,5.771468335390091,0.5016329288482666,0.2,0.022559877,,
1843,596,267.55888211000007,1090.69,1099776,537,0.0003,-0.010519253709935584,0.45939409732818604,0.31200557947158813,5360,-1.0027998838573695,0.2654296875,4.929080040752888,1.4444016218185425,0.2,0.02220856,,
,,,,1100000,,0.0003,-0.014083364540420007,0.46644991636276245,0.3110167384147644,5370,-0.9955533016473055,0.275439453125,5.487684615794569,1.127731204032898,0.2,0.023704723,1040.4,301.95403675157576
1840,598,267.5745716,1090.54,1101824,538,,,,,,,,,,,,,
1840,599,269.56060562,1095.72,1103872,539,0.0003,-0.012110021809348837,0.8423890471458435,0.3136965036392212,5380,-1.0063374169170856,0.2630859375,3.2492812160402536,0.4232994616031647,0.2,0.02614291,,
1841,600,269.68299694,1094.55,1105920,540,0.0003,-0.01517576196056325,0.5677571296691895,0.31497693061828613,5390,-1.0313952043652534,0.317578125,5.130625719763339,3.990858316421509,0.2,0.027024508,,
1841,601,269.69707087,1095.12,1107968,541,0.0003,-0.013972592074424028,0.4716450572013855,0.3161052167415619,5400,-1.0464457381516694,0.266162109375,5.930766869802028,4.070019721984863,0.2,0.02361049,,
1842,602,269.81263031000003,1093.69,1110016,542,0.0003,-0.01406324302079156,0.5093226432800293,0.3138757646083832,5410,-1.035779881477356,0.252978515625,5.766841574944555,1.7473593950271606,0.2,0.023532957,,
1842,603,269.84718851,1093.23,1112064,543,0.0003,-0.009635306875861716,0.4177936315536499,0.31393250823020935,5420,-1.026173371821642,0.289453125,5.6448513648472725,1.4652745723724365,0.2,0.024577193,,
1843,604,269.90184033,1093.14,1114112,544,0.0003,-0.009355589663027786,0.48117971420288086,0.31360679864883423,5430,-1.0198694229125977,0.283984375,2.7734635124448688,0.5486507415771484,0.2,0.024587449,,
1843,605,269.8837976,1093.25,1116160,545,0.0003,-0.008266666845884174,0.4250220060348511,0.31540924310684204,5440,-1.0287203066051007,0.29384765625,5.430874577257782,1.184616208076477,0.2,0.021388412,,
1843,606,269.96531614,1092.82,1118208,546,0.0003,-0.011910613482177724,0.35283857583999634,0.3160446286201477,5450,-1.0429213233292103,0.28369140625,5.618030194193125,0.2558453679084778,0.2,0.022014197,,
1844,607,274.0231006700001,1103.42,1120256,547,0.0003,-0.008565030345926062,0.305205762386322,0.31936565041542053,5460,-1.0667134292423726,0.28955078125,5.7701584082096815,0.5003549456596375,0.2,0.023992475,,
1844,608,274.02681430000007,1103.46,1122304,548,0.0003,-0.0024981308917631393,0.355746328830719,0.31753960251808167,5470,-1.07420338653028,0.316064453125,5.707704415731132,0.40634170174598694,0.2,0.029585678,,
1845,609,270.88373253000003,1093.36,1124352,549,0.0003,-0.012699143467762042,0.48672109842300415,0.31670188903808594,5480,-1.0654768846929072,0.30771484375,3.1012180785182863,5.531926155090332,0.2,0.023458306,,
,,,,1125000,,0.0003,-0.010530054089031182,0.8736667633056641,0.3171826899051666,5490,-1.0579079508781433,0.1947265625,5.1162491363473235,0.8492642045021057,0.2,0.019329716,1038.8,304.0810279526748
1841,611,270.88849246,1093.53,1126400,550,,,,,,,,,,,,,
1842,612,274.15604686,1101.04,1128448,551,0.0003,-0.013735180624644272,0.3270134925842285,0.31886744499206543,5500,-1.074605343490839,0.338818359375,5.9278515607118605,7.2080817222595215,0.2,0.035145253,,
1842,613,278.94840225,1109.45,1130496,552,0.0003,-0.009496397254406475,0.3467797040939331,0.3185305595397949,5510,-1.0847112733870745,0.306787109375,5.587815447337926,0.7037167549133301,0.2,0.021478169,,
1843,614,280.97555826,1111.79,1132544,553,0.0003,-0.010849847056670114,0.17172306776046753,0.31779491901397705,5520,-1.0773652095347643,0.268505859375,6.071376163326204,5.750594139099121,0.2,0.023205597,,
1843,615,281.02156173000003,1111.66,1134592,554,0.0003,-0.01164416940882802,0.2766205072402954,0.3172975182533264,5530,-1.073408379405737,0.31640625,2.9756484375335277,0.13930830359458923,0.2,0.029245436,,
1843,616,281.07307664,1111.69,1136640,555,0.0003,-0.010333852824987843,0.46897822618484497,0.3177293539047241,5540,-1.069491308182478,0.259326171875,5.414236984774471,0.2652049958705902,0.2,0.024578035,,
1844,617,281.11785924,1111.22,1138688,556,0.0003,-0.0097764729114715,0.3583030700683594,0.31864792108535767,5550,-1.078145118802786,0.299267578125,5.34922204837203,2.6514434814453125,0.2,0.027375622,,
1844,618,281.20952007,1110.27,1140736,557,0.0003,-0.012286596206831746,0.34193724393844604,0.3213012218475342,5560,-1.1054971124976873,0.278125,5.424081517383456,0.809486985206604,0.2,0.019234305,,
1845,619,281.2664649,1109.58,1142784,558,0.0003,-0.011061928492563312,0.3194253444671631,0.3230249583721161,5570,-1.131235408037901,0.30048828125,5.182843475416303,1.2478139400482178,0.2,0.029455867,,
1845,620,281.34249181,1108.42,1144832,559,0.0003,-0.013412185746710747,0.3765779733657837,0.3256582021713257,5580,-1.1626361921429633,0.293310546875,2.762155871791765,0.977250874042511,0.2,0.02406122,,
1846,621,281.34468466999994,1108.42,1146880,560,0.0003,-0.0157954413749394,0.5723005533218384,0.3279574513435364,5590,-1.1876645743846894,0.2828125,5.561606202833355,0.26252076029777527,0.2,0.02713078,,
1846,622,281.42945962999994,1107.16,1148928,561,0.0003,-0.009254079507081769,0.26035887002944946,0.32582706212997437,5600,-1.1862223319709302,0.291162109375,5.439814331103117,0.3307093679904938,0.2,0.028897062,,
,,,,1150000,,0.0003,-0.012611272873618873,0.33516407012939453,0.32518357038497925,5610,-1.1657372895628213,0.245947265625,5.536375510506332,4.956135272979736,0.2,0.019755539,1061.4,301.6861399726011
1843,624,281.3948362,1107.32,1150976,562,,,,,,,,,,,,,
1843,625,281.39345140999995,1107.34,1153024,563,0.0003,-0.011156263978045899,0.28175556659698486,0.32469868659973145,5620,-1.1571000158786773,0.220947265625,5.375558951310813,1.1299211978912354,0.2,0.018356271,,
1843,626,281.48597079,1106.27,1155072,564,0.0003,-0.00824120082470472,0.5950020551681519,0.3241552710533142,5630,-1.1495075780898332,0.25849609375,1.7804168882779776,0.3611440062522888,0.2,0.02460965,,
1844,627,281.46918701000004,1106.61,1157120,565,0.0003,-0.011612821971357334,0.3869240880012512,0.32353997230529785,5640,-1.1381460510194301,0.258984375,5.94100123681128,1.7845265865325928,0.2,0.02273719,,
1844,628,283.33502848,1109.37,1159168,566,0.0003,-0.013832391102914699,0.5049862861633301,0.3238990306854248,5650,-1.13871327675879,0.287548828125,6.120529785007238,0.589078426361084,0.2,0.023039687,,
1845,629,283.32210475,1108.82,1161216,567,0.0003,-0.012648588238516823,0.3415531516075134,0.3250475525856018,5660,-1.1522564109414817,0.282958984375,5.333963481895625,0.2686021327972412,0.2,0.024117861,,
1845,630,283.3340563,1108.57,1163264,568,0.0003,-0.013553864292043727,0.4155701994895935,0.3230770528316498,5670,-1.1406776171177626,0.291552734375,5.642998255230486,0.702690064907074,0.2,0.019951891,,
1845,631,281.66248355,1106.31,1165312,569,0.0003,-0.01147966097923927,0.3236219882965088,0.320345401763916,5680,-1.1191309690475464,0.26796875,5.970821120217442,0.5428817272186279,0.2,0.029391266,,
1845,632,281.69419281,1105.6,1167360,570,0.0003,-0.010322226538846735,0.8895565271377563,0.32196396589279175,5690,-1.1053458865731955,0.248828125,6.234377150982619,4.025348663330078,0.2,0.019161783,,
1846,633,278.80788571,1099.23,1169408,571,0.0003,-0.011916665449098219,0.1723232865333557,0.32266485691070557,5700,-1.1253471858799458,0.35673828125,5.848158233519643,4.088071823120117,0.2,0.03672712,,
1846,634,278.77553881,1099.22,1171456,572,0.0003,-0.009213152930897195,0.9444206953048706,0.32373708486557007,5710,-1.138793793693185,0.236279296875,8.617843657173216,2.9655110836029053,0.2,0.022178192,,
1847,635,278.72096448,1099.3,1173504,573,0.0003,-0.010475969780236483,0.13769012689590454,0.32310405373573303,5720,-1.1409478984773158,0.350927734375,5.212538043316454,4.0643510818481445,0.2,0.038471963,,
,,,,1175000,,0.0003,-0.013281314556661528,0.4549572467803955,0.32692644000053406,5730,-1.162822461873293,0.31826171875,5.617908658273518,7.610544681549072,0.2,0.027421355,1045.0,303.56805455200373
1844,637,278.70950594000004,1098.89,1175552,574,,,,,,,,,,,,,
1844,638,278.75395117000005,1098.51,1177600,575,0.0003,-0.012166568008251489,0.2852622866630554,0.32391688227653503,5740,-1.167571786418557,0.312744140625,3.100786324078217,0.19314467906951904,0.2,0.029444333,,
1844,639,278.82727368,1098.13,1179648,576,0.0003,-0.012283294418011792,0.3150653839111328,0.3256082236766815,5750,-1.1633817933499813,0.29296875,5.540464788489044,6.505012512207031,0.2,0.025335008,,
1845,640,282.0375603,1105.63,1181696,577,0.0003,-0.01112253075261833,0.08111631870269775,0.32380059361457825,5760,-1.1640123892575502,0.279248046875,6.01329142767936,0.7409459352493286,0.2,0.027530331,,
1845,641,283.45057252999993,1107.33,1183744,578,0.0003,-0.00910175525059458,0.32679635286331177,0.32578039169311523,5770,-1.1642466492950916,0.242578125,5.211004942003638,1.230465054512024,0.2,0.021839712,,
1846,642,284.81932767,1108.16,1185792,579,0.0003,-0.009707676741527393,0.21237879991531372,0.3251383900642395,5780,-1.1688776470720768,0.281591796875,5.802057877369225,3.1658666133880615,0.2,0.026204355,,
1846,643,282.67023315,1102.24,1187840,580,0.0003,-0.012333606557513121,0.3728480935096741,0.32531747221946716,5790,-1.1637384250760079,0.260302734375,5.635527169145644,0.5669349431991577,0.2,0.018755816,,
1846,644,282.7819094800001,1100.66,1189888,581,0.0003,-0.010547984120785258,0.9081143140792847,0.32523491978645325,5800,-1.1653920277953147,0.220166015625,9.549573582597077,3.1478326320648193,0.2,0.01965972,,
1847,645,281.23601273,1097.56,1191936,582,0.0003,-0.009236043607234023,0.25222593545913696,0.325554221868515,5810,-1.1676082521677018,0.31181640625,5.7566504150629045,0.7518420219421387,0.2,0.029219143,,
1847,646,278.93241789,1091.45,1193984,583,0.0003,-0.015124576399102807,0.8974613547325134,0.3269013464450836,5820,-1.1750274676829577,0.175048828125,11.264396285451948,1.8925776481628418,0.2,0.015278178,,
1848,647,276.26310932,1086.23,1196032,584,0.0003,-0.01169101692721597,0.9581158757209778,0.3262370228767395,5830,-1.1861824203282594,0.310693359375,3.621978723909706,0.39655858278274536,0.2,0.03559744,,
1848,648,274.53448695000003,1083.14,1198080,585,0.0003,-0.013463355333078653,0.9182752370834351,0.3247360587120056,5840,-1.1661262404173613,0.232958984375,13.403052723035216,3.1673102378845215,0.2,0.016284596,,
,,,,1200000,,0.0003,-0.012878082803217695,0.8549304604530334,0.32367178797721863,5850,-1.1532873090356588,0.17939453125,28.811893329024315,22.442638397216797,0.2,0.0222307,960.2,263.4879728551954
1845,650,272.15197992000003,1077.29,1200128,586,,,,,,,,,,,,,
1846,651,272.18234454000003,1076.51,1202176,587,0.0003,-0.011125692432688083,0.9445295333862305,0.3249244689941406,5860,-1.1515327230095864,0.23359375,10.883608276769518,3.8604633808135986,0.2,0.020524424,,
1846,652,272.21606426,1075.28,1204224,588,0.0003,-0.0067175999909522945,0.2094111442565918,0.3277289867401123,5870,-1.181981213018298,0.3798828125,5.837339945137501,4.996460437774658,0.2,0.035341103,,
1847,653,272.29361840999997,1073.79,1206272,589,0.0003,-0.0119501183682587,0.23186516761779785,0.3273695707321167,5880,-1.195716345310211,0.332861328125,5.927793757338077,1.5871615409851074,0.2,0.025352307,,
1847,654,272.31568490999996,1072.46,1208320,590,0.0003,-0.008257070078980178,0.3960499167442322,0.3293306827545166,5890,-1.2050199184566737,0.287939453125,5.9034371841698885,4.626645088195801,0.2,0.02219651,,
1847,655,272.47531295,1069.47,1210368,591,0.0003,-0.009031088746269234,0.26909899711608887,0.329671174287796,5900,-1.2195475272834302,0.3025390625,5.4388046424370255,0.6610486507415771,0.2,0.020667791,,
1848,656,272.43863142000004,1068.89,1212416,592,0.0003,-0.013716448587365449,0.3607105612754822,0.33212587237358093,5910,-1.2407468728721143,0.295703125,5.977745637483895,5.437653541564941,0.2,0.028727565,,
1848,656,265.85674108,1051.92,1214464,593,0.0003,-0.011752427872852422,0.16776800155639648,0.3319683074951172,5920,-1.2499460406601428,0.327978515625,5.7674493892118335,1.449422001838684,0.2,0.025846351,,
1849,657,265.84197727,1051.3,1216512,594,0.0003,-0.014599220336822327,0.9437193274497986,0.3304734528064728,5930,-1.2373553890734912,0.165576171875,11.443570237793029,2.1998095512390137,0.2,0.01965695,,
1849,658,265.7703306599999,1050.74,1218560,595,0.0003,-0.01021150477899937,0.2776871919631958,0.3330029249191284,5940,-1.243812880665064,0.285693359375,5.307093268446624,0.9454901814460754,0.2,0.030670488,,
1849,659,264.08823835999993,1048.59,1220608,596,0.0003,-0.013813008974830154,0.36090850830078125,0.3297222852706909,5950,-1.2379422467201948,0.250439453125,5.01577807534486,6.357316493988037,0.2,0.022817768,,
1850,660,264.06593012999997,1047.57,1222656,597,0.0003,-0.01734262031677645,0.954410970211029,0.32996249198913574,5960,-1.217271301150322,0.239208984375,6.644040337763727,2.9945435523986816,0.2,0.022525663,,
1850,661,262.09579714,1044.54,1224704,598,0.0003,-0.008481698714604136,0.3286898732185364,0.32904160022735596,5970,-1.2140215422958136,0.308056640625,5.712667439691723,1.511723279953003,0.2,0.021401547,,
,,,,1225000,,0.0003,-0.010537007123639341,0.9276895523071289,0.3298759162425995,5980,-1.2154412884265184,0.17509765625,14.28971599880606,8.356162071228027,0.2,0.0158251,1040.0,299.7974859375041
1847,663,259.98291041,1039.25,1226752,599,,,,,,,,,,,,,
1847,664,263.23510668,1046.84,1228800,600,0.0003,-0.008059002421214245,0.9224357008934021,0.3303483724594116,5990,-1.222679601982236,0.255712890625,16.551552146486937,12.03990364074707,0.2,0.027785609,,
1848,665,260.04154515000005,1038.86,1230848,601,0.0003,-0.0076289747856208125,0.08063995838165283,0.33251288533210754,6000,-1.2348733514547348,0.341845703125,5.8336932810023425,4.335251331329346,0.2,0.03328577,,
1848,666,260.05762681,1037.84,1232896,602,0.0003,-0.00779941432265332,0.944572925567627,0.33389243483543396,6010,-1.2599345449358226,0.275439453125,12.339005044847728,15.43858528137207,0.2,0.031846058,,
1849,667,259.99298923,1037.36,1234944,603,0.0003,-0.006397479752195068,-0.1755838394165039,0.3356351852416992,6020,-1.281712008267641,0.35859375,12.311335206963122,2.3899848461151123,0.2,0.03551686,,
1849,668,259.94546326999995,1037.0,1236992,604,0.0003,-0.008098222751868889,0.07254666090011597,0.33815038204193115,6030,-1.3105601452291011,0.35888671875,5.783634586725384,6.185144901275635,0.2,0.03937678,,
1849,669,260.01679409,1034.92,1239040,605,0.0003,-0.006388486879586708,0.3153914213180542,0.33753785490989685,6040,-1.316636212170124,0.36513671875,4.868375205155462,0.46994271874427795,0.2,0.027262079,,
1850,670,260.03429279,1033.49,1241088,606,0.0003,-0.014751953973609488,0.1972050666809082,0.33802640438079834,6050,-1.3131905920803546,0.313818359375,5.538657088624314,12.9995756149292,0.2,0.029553713,,
1850,671,259.98934937,1032.76,1243136,607,0.0003,-0.012117983841744718,0.1684587001800537,0.3417631983757019,6060,-1.3412979278713464,0.293408203125,5.646025939937681,0.41388365626335144,0.2,0.024218962,,
1850,672,259.95602872,1032.06,1245184,608,0.0003,-0.011364043195499107,0.2386155128479004,0.3384588062763214,6070,-1.3408823862671853,0.29189453125,5.563153185881674,2.545056104660034,0.2,0.027979657,,
1851,673,259.9783866,1030.85,1247232,609,0.0003,-0.015685228101210667,0.4836723208427429,0.3378998041152954,6080,-1.3195631369948386,0.2697265625,4.772523956932128,1.8515228033065796,0.2,0.023916578,,
1851,674,257.3189376,1024.0,1249280,610,0.0003,-0.011043356798109017,0.23129934072494507,0.34077996015548706,6090,-1.3344332307577134,0.260791015625,5.796377968229353,1.790131688117981,0.2,0.023996914,,
,,,,1250000,,0.0003,-0.008477113697153982,0.920535683631897,0.34150567650794983,6100,-1.3500521555542946,0.22216796875,14.413236700929701,1.3399500846862793,0.2,0.017629,893.2,248.4719953559339
1848,676,257.26051920000003,1023.65,1251328,611,,,,,,,,,,,,,
1849,677,257.3044252,1022.14,1253376,612,0.0003,-0.008100424411532003,0.2162245512008667,0.3415040075778961,6110,-1.355888482928276,0.2421875,8.73531752154231,5.361819267272949,0.2,0.020830566,,
1849,678,257.28554715,1021.18,1255424,613,0.0003,-0.01109581470664125,0.1533997654914856,0.3390235900878906,6120,-1.337443908676505,0.312939453125,6.546692857984453,2.420933961868286,0.2,0.0361246,,
1849,679,257.26404397000005,1020.1,1257472,614,0.0003,-0.012221259757643566,0.22598010301589966,0.33846262097358704,6130,-1.323777912184596,0.31962890625,5.856228487752378,1.6856627464294434,0.2,0.03476792,,
1849,680,257.23686833000005,1019.32,1259520,615,0.0003,-0.009298960720479954,0.3209801912307739,0.3412596583366394,6140,-1.3434115432202816,0.31591796875,4.979806402046234,4.560263156890869,0.2,0.035668317,,
1850,681,257.23273677000003,1018.57,1261568,616,0.0003,-0.014050551180844195,0.43814218044281006,0.3430805504322052,6150,-1.3694289211183786,0.28544921875,5.074496581777931,3.560455322265625,0.2,0.029436525,,
1850,682,257.15151888,1018.23,1263616,617,0.0003,-0.012966738510294817,0.6089605689048767,0.34484076499938965,6160,-1.3833642166107893,0.288232421875,3.6544526210054755,0.3413979113101959,0.2,0.027611708,,
